image,generated_caption,ground_truth_captions,bleu_score,rouge1,rouge2,rougeL,meteor_score
101654506_8eb26cfb60.jpg,a dog running in the snow,"['A brown and white dog is running through the snow .', 'A dog is running in the snow', 'A dog running through snow .', 'a white and brown dog is running through a snow covered field .', 'The white and brown dog is running over the surface of the snow .']",0.7071067811865475,0.923076923076923,0.7272727272727272,0.923076923076923,0.8534621578099838
101669240_b2d3e7f17b.jpg,a man on skis,"['A man in a hat is displaying pictures next to a skier in a blue hat .', 'A man skis past another man displaying paintings in the snow .', 'A person wearing skis looking at framed pictures set up in the snow .', 'A skier looks at framed pictures in the snow next to trees .', 'Man on skis looking at artwork for sale in the snow']",0.08916430359586963,0.39999999999999997,0.30769230769230765,0.39999999999999997,0.28586839266450914
1016887272_03199f49c4.jpg,a large rock wall,"['A collage of one person climbing a cliff .', 'A group of people are rock climbing on a rock climbing wall .', 'A group of people climbing a rock while one man belays', 'Seven climbers are ascending a rock face whilst another man stands holding the rope .', 'Several climbers in a row are climbing the rock while the man in red watches and holds the line .']",0.02301327868302185,0.375,0.0,0.375,0.12396694214876032
1019077836_6fc9b15408.jpg,a dog running through a hose in a yard,"['A brown dog chases the water from a sprinkler on a lawn .', 'a brown dog plays with the hose .', 'A brown dog running on a lawn near a garden hose', 'A dog is playing with a hose .', 'Large brown dog running away from the sprinkler in the grass .']",0.11378607114611274,0.6,0.28571428571428575,0.5,0.39480452674897115
1019604187_d087bf9a5f.jpg,a dog running in the grass,"['A dog prepares to catch a thrown object in a field with nearby cars .', 'A white dog is about to catch a yellow ball in its mouth .', 'A white dog is about to catch a yellow dog toy .', 'A white dog is ready to catch a yellow ball flying through the air .', 'A white dog running after a yellow ball']",0.10412185644103349,0.42857142857142855,0.16666666666666666,0.42857142857142855,0.32763532763532766
1020651753_06077ec457.jpg,a dog catching a frur,"['a black and white dog jumping in the air to get a toy .', 'A black and white dog jumps up towards a yellow toy .', 'A dog leaps to catch a ball in a field .', 'A white dog is trying to catch a ball in midair over a grassy field .', 'The white dog is playing in a green field with a yellow toy .']",0.04040277907070921,0.5333333333333333,0.30769230769230765,0.5333333333333333,0.24093511450381674
1022454332_6af2c1449a.jpg,a body of water,"['A child and a woman are at waters edge in a big city .', 'a large lake with a lone duck swimming in it with several people around the edge of it .', 'A little boy at a lake watching a duck .', 'A young boy waves his hand at the duck in the water surrounded by a green park .', 'Two people are at the edge of a lake , facing the water and the city skyline .']",0.017922759459377886,0.3,0.0,0.23529411764705882,0.09036144578313253
1022454428_b6b660a67b.jpg,a woman sitting on the grass,"['A couple and an infant , being held by the male , sitting next to a pond with a near by stroller .', 'A couple sit on the grass with a baby and stroller .', 'A couple with their newborn baby sitting under a tree facing a lake .', 'A man and woman care for an infant along the side of a body of water .', 'Couple with a baby sit outdoors next to their stroller .']",0.12081686022740168,0.5882352941176471,0.4,0.5882352941176471,0.42456140350877203
1022975728_75515238d8.jpg,the water is wavy,"['A black dog running in the surf .', 'A black lab with tags frolicks in the water .', 'A dog splashes in the water', 'The black dog runs through the water .', 'This is a black dog splashing in the water .']",0.11291470175179878,0.46153846153846156,0.25,0.4,0.32327586206896547
102351840_323e3de834.jpg,a man standing on a frozen lake with a dog,"['A man drilling a hole in the ice .', 'A man is drilling through the frozen ice of a pond .', 'A person in the snow drilling a hole in the ice .', 'A person standing on a frozen lake .', 'Two men are ice fishing .']",0.4518010018049224,0.7058823529411764,0.5333333333333333,0.7058823529411764,0.6233062330623306
1024138940_f1fefbdce1.jpg,two dogs running on the beach,"['Two different breeds of brown and white dogs play on the beach .', 'Two dogs are making a turn on a soft sand beach .', 'Two dogs playing in the sand at the beach .', 'Two dogs playing together on a beach .', 'Two large tan dogs play along a sandy beach .']",0.2106213001731772,0.6153846153846153,0.3076923076923077,0.6153846153846153,0.5717948717948719
102455176_5f8ead62d5.jpg,ice climbing wall,"['A man uses ice picks and crampons to scale ice .', 'an ice climber in a blue jacket and black pants is scaling a frozen ice wall .', 'An ice climber scaling a frozen waterfall .', 'A person in blue and red ice climbing with two picks .', 'Climber climbing an ice wall']",0.12033101329077273,0.7499999999999999,0.16666666666666669,0.5,0.3125
1026685415_0431cbf574.jpg,a dog with a frck,"['A black dog carries a green toy in his mouth as he walks through the grass .', 'A black dog carrying something through the grass .', 'A black dog has a blue toy in its mouth .', 'A dog in grass with a blue item in his mouth .', 'A wet black dog is carrying a green toy through the grass .']",0.0770231391177663,0.5000000000000001,0.28571428571428575,0.5000000000000001,0.331858407079646
1028205764_7e8df9a2ea.jpg,a man and a child in a kayak,"['A man and a baby are in a yellow kayak on water .', 'A man and a little boy in blue life jackets are rowing a yellow canoe .', 'A man and child kayak through gentle waters .', 'A man and young boy ride in a yellow kayak .', 'Man and child in yellow kayak']",0.4122478184247683,0.7142857142857143,0.4444444444444444,0.7142857142857143,0.7193548387096775
1030985833_b0902ea560.jpg,two dogs playing,"['A black dog and a brown dog are jumping up to catch a red toy .', 'A black dog and a brown dog play with a red toy on a courtyard .', 'A brown and black lab are outside and the black lab is catching a toy in its mouth .', 'Black dog snaps at red and black object as brown dog lunges .', 'The Chocolate Lab jumps too late to get the toy as the Black Lab captures it in the driveway .']",0.0,0.2222222222222222,0.125,0.2222222222222222,0.12755102040816327
103106960_e8a41d64f8.jpg,a boy wearing a red jacket,"['A boy with a stick kneeling in front of a goalie net', 'A child in a red jacket playing street hockey guarding a goal .', 'A young kid playing the goalie in a hockey rink .', 'A young male kneeling in front of a hockey goal with a hockey stick in his right hand .', 'Hockey goalie boy in red jacket crouches by goal , with stick .']",0.12774827614356976,0.4444444444444444,0.25000000000000006,0.4444444444444444,0.25660569105691056
103195344_5d2dc613a3.jpg,a large metal sculpture,"['A man in black is sitting next to a modern art structure in front of a glass building .', 'A man sits and reads a newspaper by a sculpture outside of an office building .', 'a man sits near a large statue .', 'A man sitting in front of a metal sculpture in front of a building .', 'The man with the backpack is sitting in a buildings courtyard in front of an art sculpture reading .']",0.08751760692903485,0.36363636363636365,0.2222222222222222,0.36363636363636365,0.24671052631578946
103205630_682ca7285b.jpg,a person sitting on a snow covered beach,"['A tent is being set up on the ice .', 'Two men are about to enter an ice fishing tent on a snow covered lake .', 'two men setting up a blue ice fishing hut on an iced over lake', 'Two men , standing on an ice , looking into something covered with a blue tarp .', 'Two people standing outside a blue tent structure on a snowy surface .']",0.2846946938149361,0.3478260869565218,0.2857142857142857,0.3478260869565218,0.2611019736842105
1032122270_ea6f0beedb.jpg,a woman and two dogs,"['A woman crouches near three dogs in a field .', 'Three dogs are playing on grassy hill with a blue sky .', 'Three dogs are standing in the grass and a person is sitting next to them', 'Three dogs on a grassy hill', 'Three dogs stand in a grassy field while a person kneels nearby .']",0.11801586795186178,0.42857142857142855,0.16666666666666666,0.42857142857142855,0.1694915254237288
1032460886_4a598ed535.jpg,a man is walking down a street in front of a tall building,"['a man is standing in front of a skyscraper', 'A man stands in front of a skyscraper .', 'A man stands in front of a very tall building .', 'Behind the man in a red shirt stands a large skyscraper .', 'There is a skyscraper in the distance with a man walking in front of the camera .']",0.3200286101270289,0.6956521739130435,0.5,0.6956521739130435,0.7153712548849327
1034276567_49bb87c51c.jpg,a boy eating a piece of pizza,"['A boy bites hard into a treat while he sits outside .', 'A child biting into a baked good .', 'A small boy putting something in his mouth with both hands .', 'The boy eats his food outside at the table .', 'The boy is eating pizza over a tin dish .']",0.08931707731470104,0.5,0.14285714285714288,0.375,0.2222222222222222
104136873_5b5d41be75.jpg,a group of people sitting on a hill,"['People sit on the mountainside and check out the view .', 'Three people are on a hilltop overlooking a green valley .', 'Three people hang out on top of a big hill .', 'Three people overlook a green valley .', 'Three people rest on a ledge above the moutains .']",0.09374030260272098,0.5555555555555556,0.25,0.4444444444444445,0.2751817237798546
1042020065_fb3d3ba5ba.jpg,a boy in a green shirt,"['A boy in a green shirt is looking down at many inflatable boats .', 'A boy in a green shirt watches kayakers .', 'A boy looks over a railing at the many boats and rafts below in the water .', 'A young boy overlooking a crowd of inflatable boats .', 'A young boy wearing a jersey looks down over a ledge at many boats in the water .']",0.6065306597126334,0.8571428571428571,0.8333333333333333,0.8571428571428571,0.688058748403576
1042590306_95dea0916c.jpg,a man and woman sitting on a bench,"['A man and woman pose for the camera while another man looks on .', 'A man is holding the hand of a woman up to his mouth in front of some buildings while another man looks on .', 'A multiracial couple posing for a picture', 'Asian man and blond woman holding hands outdoors , man in background watches .', 'Guy in blue shirt biting hand of girl in black striped jacket while another guy watches']",0.38260294162784475,0.4761904761904762,0.3157894736842105,0.4761904761904762,0.3814262023217247
1045521051_108ebc19be.jpg,a man sitting on the ground,"['A person eats takeout while watching a small television .', 'A person sits on the floor and eats in front of a television .', 'A television with a picture of a girl on it .', 'A young man sits on the floor by the television with a fast food meal in front of him .', 'Someone is laying in front of the TV eating food .']",0.0593324214975594,0.42105263157894735,0.2608695652173913,0.42105263157894735,0.2840909090909091
1048710776_bb5b0a5c7c.jpg,a group of people sitting on a wall,"['a couple of several people sitting on a ledge overlooking the beach', 'A group of people sit on a wall at the beach .', 'A group of teens sit on a wall by a beach .', 'Crowd of people at the beach .', 'Several young people sitting on a rail above a crowded beach .']",0.7598356856515925,0.8421052631578948,0.8235294117647058,0.8421052631578948,0.6889816810344827
1052358063_eae6744153.jpg,two boys on skateboards,"['A boy takes a jump on his skateboard while another boy with a skateboard watches .', 'A child is performing a skateboard trick while another child with a skateboard leans on a wall .', 'A little boy skateboarder is doing a trick on his board while another young skateboarder watches .', 'a young boy skateboarder jumping on a platform on a skateboard .', 'Two skateboarders .']",0.07258113984652705,0.6666666666666666,0.0,0.6666666666666666,0.32258064516129037
105342180_4d4a40b47f.jpg,a woman paddles a canoe,"['A girl paddling down a large river , as seen from behind her .', 'A woman kayaking down a river .', 'A woman paddles a boat down a river .', 'A woman with a paddle .', 'A woman with a paddle sits in a boat on the water .']",0.5475182535069453,0.8000000000000002,0.5454545454545454,0.6153846153846154,0.534957627118644
1053804096_ad278b25f1.jpg,a girl in the water,"['A girl in pigtails splashes in the shallow water .', 'A girls plays in the surf .', 'a girl with pigtails is playing in the ocean by the beach .', 'A girl with pigtails plays in the water .', 'A young girl in pigtails plays in the water .']",0.3226045218214549,0.7692307692307693,0.5454545454545454,0.7692307692307693,0.5627906976744186
1055623002_8195a43714.jpg,a group of people playing a game on a bed,"['A group of four children wearing pajamas have a pillow fight .', 'A group of kids have a pillow-fight .', 'A group of young children playing pillow fight on a bed .', 'Children having a pillow fight .', 'Four children are having a pillow fight .']",0.22490198823673885,0.6666666666666666,0.4210526315789474,0.6666666666666666,0.537876167416119
1055753357_4fa3d8d693.jpg,a man on a ledge,"['Two constructions workers sit on a beam taking a break .', 'Two construction workers are sitting up on the side of a building .', 'Two construction workers sitting on an I-beam .', 'Two construction workers take a seat on a steel beam .', 'Two men take a break from construction .']",0.07361866333276344,0.4,0.15384615384615383,0.4,0.24572649572649571
1056249424_ef2a2e041c.jpg,a clear blue sky,"['The children are playing in the water .', 'Two boys , one with a yellow and orange ball , play in some water in front of a field .', 'Two boys play in a puddle .', 'Two children play with a balloon in mud on a sunny day .', 'Two kids are running and playing in some water .']",0.028830051881449627,0.2,0.0,0.2,0.07462686567164178
1056338697_4f7d7ce270.jpg,a woman is taking a picture of a car,"['A blond woman in a blue shirt appears to wait for a ride .', 'A blond woman is on the street hailing a taxi .', 'A woman is signaling is to traffic , as seen from behind .', 'A woman with blonde hair wearing a blue tube top is waving on the side of the street .', 'The woman in the blue dress is holding out her arm at oncoming traffic .']",0.13759688176868937,0.4210526315789474,0.22222222222222224,0.4210526315789474,0.29224537037037035
1056359656_662cee0814.jpg,a little boy sitting on a couch reading a book,"['A little girl looking at a brochure on train rides', 'a young blond girl with a magizine in her hands', 'A young girl on a train reads a book about train rides .', 'A young girl sits on a seat and looks at a train pamphlet .', 'Child sitting down looking at train ride brochure']",0.10251738860668018,0.5454545454545454,0.3,0.5454545454545454,0.49975895870159076
1056873310_49c665eb22.jpg,a dog is laying on the beach,"['A brown dog is running after a black dog on a rocky shore .', 'A brown dog is running after the black dog .', 'Two dogs playing on a beach .', 'Two dogs run across stones near a body of water .', 'Two dogs run towards each other on a rocky area with water in the background .']",0.10783801466424223,0.6153846153846153,0.14285714285714288,0.5,0.2857142857142857
1057089366_ca83da0877.jpg,a man jumping off a diving board into a pool,"['A boy descends off the end of a high diving board .', 'A child jumps off a high diving board into the pool .', 'A kid jumps off the diving board and into the swimming pool below .', 'A little kid is jumping off a high dive at the pool .', 'The boy is jumping off a high diving board into the pool .']",0.1903848495726721,0.761904761904762,0.4210526315789474,0.761904761904762,0.5952065677966102
1057210460_09c6f4c6c1.jpg,a woman is standing in front of a building,"['A guy stands by a window taking his overshirt off .', 'A man in a tank top stands next to a chrome door .', 'A man puts his shirt on near an elevator .', 'A man stands by an elevator with his head down .', 'The man is putting on his shirt near an elevator .']",0.03256476497255973,0.380952380952381,0.0,0.3157894736842105,0.15873015873015875
1057251835_6ded4ada9c.jpg,a dog running on the beach,"['A light-colored dog runs on the beach .', 'A small yellow dog runs on a beach', 'A tan dog runs on a sandy beach .', 'A white dog is running down a rocky beach .', 'Light brown dog running along the beach .']",0.2204436538656998,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.754985754985755
106490881_5a2dd9b7bd.jpg,a boy standing in the water,"['A boy in his blue swim shorts at the beach .', 'A boy smiles for the camera at a beach .', 'A young boy in swimming trunks is walking with his arms outstretched on the beach .', 'Children playing on the beach .', 'The boy is playing on the shore of an ocean .']",0.11556377708900069,0.5,0.15384615384615385,0.5,0.30059523809523814
106514190_bae200f463.jpg,a clear blue sky,"['A hiker standing high on a bluff overlooking the mountains below .', ""a person on ski 's looks from hill over snow covered landscape"", 'A skier is overlooking a snow-covered mountain .', 'A skier is overlooking the beautiful white snow covered landscape .', 'A skier pauses on a mountaintop .']",0.028830051881449627,0.2,0.0,0.2,0.07462686567164178
1067180831_a59dc64344.jpg,a dog catching a frur,"['A black and white dog is attempting to catch a yellow and purple object in a low cut yard .', 'A black and white dog jumps after a yellow toy .', 'a black and white dog jumps to get the Frisbee .', 'A black dog is jumping up to catch a purple and green toy .', 'A dog jumps to catch a toy .']",0.07361866333276344,0.6666666666666666,0.4,0.6666666666666666,0.48701298701298706
1067675215_7336a694d6.jpg,a man laying on the ground,"['A man in blue shorts is laying in the street .', 'A man in blue shorts lays down outside in a parking lot .', 'A man laying down in middle of street during heavy traffic .', 'A man lies on a mat in a parking lot between a brown SUV and a yellow pickup with an open door .', 'A shirtless man is laying down in the middle of a busy street .']",0.11543359828103338,0.5,0.26666666666666666,0.5,0.30059523809523814
1067790824_f3cc97239b.jpg,a dog and a dog playing in the sand,"['A white and black dog and a brown dog in sandy terrain .', 'A woolly dog chases a Doberman on a beach .', 'One dog is chasing another one on the beach .', 'The two large dogs are running through sand .', 'Two large dogs chasing each other at the beach .']",0.18465163650744815,0.5714285714285715,0.2105263157894737,0.5714285714285715,0.4056437389770724
1072153132_53d2bb1b60.jpg,a dog catching a frur,"['A black and white dog catches a toy in midair .', 'A dog and a tennis ball .', 'A dog is jumping to catch a object thrown at it ,', 'A dog leaps while chasing a tennis ball through a grassy field .', 'A multicolor dog jumping to catch a tennis ball in a grassy field .']",0.08991803844670224,0.5454545454545454,0.30769230769230765,0.5454545454545454,0.3758169934640523
107318069_e9f2ef32de.jpg,a crowd of people watching a hot air balloon,"['A crowd watching air balloons at night .', 'A group of hot air balloons lit up at night .', 'People are watching hot air balloons in the park .', 'People watching hot air balloons .', 'Seven large balloons are lined up at nighttime near a crowd .']",0.11378607114611274,0.7142857142857143,0.5,0.7142857142857143,0.7682539682539684
1075716537_62105738b4.jpg,a young boy riding a bike on a dirt road,"['A child with a helmet on his head rides a bike .', 'A little boy rides a bike down a hill on a miniature dirt bike .', 'A young boy in a helmet rides a bike on the road .', 'The little boy rides his bicycle in a race .', 'The young boy pedals quickly at a BMX race .']",0.25322519568956164,0.8181818181818182,0.5,0.7272727272727272,0.6036745406824147
107582366_d86f2d3347.jpg,a group of people sitting around a table,"['A group of eight people are gathered around a table at night .', 'A group of people gathered around in the dark .', 'A group of people sit around a table outside on a porch at night .', 'A group of people sit outdoors together at night .', 'A group of people sitting at a table in a darkened room .']",0.5384952356064083,0.7272727272727273,0.7000000000000001,0.7272727272727273,0.5379591836734693
1075867198_27ca2e7efe.jpg,a man and his dog,"['A man in a brown shirt and dark shorts plays on the beach with his two black dogs .', 'A man in shorts with two black dogs holds a ball throwing toy at the beach .', 'a man playing with two black dogs on the beach', 'A man with two dogs on a beach', 'Man at the beach with two dogs .']",0.07910840203842791,0.4615384615384615,0.18181818181818182,0.4615384615384615,0.2690058479532163
1075881101_d55c46bece.jpg,a man is sitting on a float,"['a boy cleans the bubbles off his face .', 'A boy covered in suds has his face wiped clean .', 'A boy is covered in bubbles .', 'A child covered in foam is climbing on a black inflatable ramp .', 'A person covered in soapy water is getting cleaned off .']",0.09744264611591712,0.4210526315789474,0.11764705882352942,0.4210526315789474,0.2545362903225807
1077546505_a4f6c4daa9.jpg,a child playing in a water slide,"['A boy in blue shorts slides down a slide into a pool .', 'A boy in blue swimming trunks slides down a yellow slide into a wading pool with inflatable toys floating in the water .', 'A boy rides down a slide into a small backyard pool .', 'A boy sliding down a slide into a pool with colorful tubes .', 'A child is falling off a slide onto colored balloons floating on a pool of water .']",0.052791200662060195,0.43478260869565216,0.09523809523809522,0.4210526315789474,0.16129032258064518
1077931201_1e0bb83105.jpg,a man is jumping in the air,"['A man in a wetsuit is throwing a baby wearing a wetsuit up into the air .', 'A man in a wetsuit is throwing a toddler up in the air and is ready to catch him .', 'A man in water throwing a little boy up in the air and waiting for him to come down so he can catch him .', 'The man is in the pool and throwing a small boy into the air .', 'While water droplets fly , a man throws a little boy up in the air .']",0.08708174717169458,0.5714285714285714,0.3157894736842105,0.4761904761904762,0.35993740219092335
1079274291_9aaf896cc1.jpg,two boys in a room,"['A little boy sticks his tongue out for the camera . Another boy looks on .', 'Two boys make faces .', 'Two young boys are looking at the camera , one smiling , the other sticking his tongue out .', 'Two young boys look up at the camera as one sticks out his tongue .', 'two young boys making silly faces .']",0.13414195051824768,0.4444444444444445,0.28571428571428575,0.4444444444444445,0.37500000000000006
10815824_2997e03d76.jpg,a group of horses standing around a fire,"['A blonde horse and a blonde girl in a black sweatshirt are staring at a fire in a barrel .', 'A girl and her horse stand by a fire .', ""A girl holding a horse 's lead behind a fire ."", 'A man , and girl and two horses are near a contained fire .', 'Two people and two horses watching a fire .']",0.07475095167059852,0.5882352941176471,0.26666666666666666,0.5882352941176471,0.45510204081632655
1082252566_8c79beef93.jpg,a dog and a dog are standing on the ground,"['A bulldog , a sheep dog , and a boxer standing in a yard .', 'A large brown dog is pushing a small Boston terrier with his face while anouther dog watches .', 'A large skinny dog stands near two smaller dogs int the dirt .', 'There are three dogs starring at a ball in the middle of them .', 'Three dogs of various sizes .']",0.059665991718171475,0.45454545454545453,0.19999999999999998,0.45454545454545453,0.1968503937007874
1082379191_ec1e53f996.jpg,a couple sitting on a bench,"['A lady and a man with no shirt sit on a dock .', 'A man and a woman are sitting on a dock together .', 'A man and a woman sitting on a dock .', 'A man and woman sitting on a deck next to a lake .', 'A shirtless man and a woman sitting on a dock .']",0.12896953798434121,0.5333333333333333,0.3076923076923077,0.5333333333333333,0.39062499999999994
1084040636_97d9633581.jpg,a white dog laying on the ground,"['A closeup of a white dog that is laying its head on its paws .', 'a large white dog lying on the floor .', 'A white dog has its head on the ground .', 'A white dog is resting its head on a tiled floor with its eyes open .', 'A white dog rests its head on the patio bricks .']",0.25361430339904323,0.75,0.5714285714285715,0.75,0.6691919191919192
1084104085_3b06223afe.jpg,a girl climbing a rock wall,"['a woman in a yellow shirt and green shorts is climbing an artificial red wall whilst wearing a safety harness .', 'A woman in blue shorts and a white shirt is indoor rock climbing .', 'The girl is climbing a rock wall .', 'The girl is in a harness , climbing rocks .', 'Woman climbing an artificial rock wall .']",0.4760116549244004,0.7692307692307692,0.5454545454545454,0.7692307692307692,0.6205128205128205
1087168168_70280d024a.jpg,a boy jumping in the water,"['A boy is jumping on an inflatable ring and a girl is watching him', 'A boy jumping on a water jumphouse', 'A teenage boy is jumping on an inflatable slide .', 'A young boy jumping and a young girl seating in an inflatable pool .', 'Two young kids are playing in the water on an inflated toy .']",0.3327914788249974,0.6153846153846153,0.3636363636363636,0.6153846153846153,0.4574275362318841
1087539207_9f77ab3aaf.jpg,two girls on a quad quad quad quad quad quad quad quad quad quad quad quad quad quad quad quad quad,"['A family playing on a tractor on a beautiful day', 'Children ride a tractor in a field .', 'Several children playing on a Polaris vehicle outdoors .', 'The children played on the four wheeler in the field .', 'The four kids are riding on an ATV in a field .']",0.02834266870839685,0.13793103448275862,0.07407407407407408,0.13793103448275862,0.1838235294117647
1088767354_2acee738cf.jpg,a woman in a red feather hat,"['A woman in a red costume to the left of a man and woman standing together .', 'A woman wearing a red costume looks at two other people standing on a street .', 'A young woman in a red sequined costume and feather stands on the sidewalk .', 'The girl in the salmon colored bikini is standing next to two young people ; one is wearing a black outfit and the other is drinking pop .', 'Two young people are approached by a flamboyant young woman dressed in a red bikini and a red feathered headress .']",0.205203257527232,0.5714285714285714,0.3809523809523809,0.5714285714285714,0.3961267605633803
108898978_7713be88fc.jpg,two people skiing down a snowy slope,"['Skiiers walking up the hill through a forest .', 'Two men are skiing in the snow in a wooded area .', 'Two people wearing yellow jackets cross-country skiing .', 'Two skiers are making their way through woodland .', 'Two skiers are sliding down a trail in the woods .']",0.10621650383389061,0.39999999999999997,0.15384615384615383,0.39999999999999997,0.3234880450070324
108899015_bf36131a57.jpg,a clear blue sky,"['A lone skier is making their way up a mountain .', 'Skiiers at the top of a snow covered hill .', 'Two hikers climbing a snowy hill .', 'Two people are on a snow-covered mountain .', 'Two people climbing up a snowy mountain .']",0.028830051881449627,0.2,0.0,0.2,0.10638297872340426
1089181217_ee1167f7af.jpg,a dog running on a path,"['a brown dog running down a paved pathway', 'A brown dog running next to grass .', 'A dog is running down a road .', 'A light brown dog runs down a path happily .', 'Energetic brown dog running']",0.16081610708211713,0.6666666666666667,0.3076923076923077,0.6666666666666667,0.46458333333333335
1089755335_0bfbfd30e6.jpg,a group of people fishing on a pier,"['A mother and children is fishing on a boardwalk at night .', 'A woman and three children stand on a deck with a fishing pole .', 'A woman stands with children on a boardwalk at night overlooking the sea .', 'Some people on a pier at night with one girl fishing off it .', 'Woman with three children fishing over boardwalk in the evening .']",0.17757202731036284,0.4761904761904762,0.23529411764705882,0.4210526315789474,0.33283582089552244
109202756_b97fcdc62c.jpg,a woman riding a horse on a snowy trail,"['A woman dressed in a blue jacket and blue jeans rides a brown horse near a frozen lake and snow-covered mountain .', 'A woman in a blue jacket rides a brown pony near water .', 'A woman rides a horse near a frozen lake in the wintertime .', 'A young blond woman sitting atop a brown draft horse in the snowy mountains .', 'Woman n blue jacket sits on daft horse near a frozen lake .']",0.06592445037426754,0.5714285714285715,0.4210526315789474,0.5714285714285715,0.4673721340388008
109202801_c6381eef15.jpg,two horses pulling a sler,"['Two draft horses pull a cart through the snow .', 'Two golden brown horses pull a sleigh driven by a woman in a blue coat .', 'Two horses are pulling a woman in a cart .', 'Two horses pull a carriage driven by a woman over snow covered ground .', 'Two horses pulling a sled steered by a smiling blond woman .']",0.24601580968354606,0.5714285714285714,0.4285714285714285,0.5714285714285714,0.39473684210526316
109260216_85b0be5378.jpg,a man climbing up a steep in the mountains,"['A person climbing down a sheer rock cliff using a rope', 'A person climbs a tall , flat mountain while holding onto a safety rope .', 'A person is climbing a rock while holding onto a white rope .', 'A person rappels down a steep incline .', 'A person wearing a red vest climbs up a steep rock .']",0.16418110161559327,0.5,0.33333333333333326,0.5,0.41367521367521376
